user_id,group,converted,device,country,traffic_source,timestamp
1111,A,0,Mobile,India,Social,2025-09-19 16:38:32.363205
1112,A,0,Mobile,UK,Referral,2025-09-19 16:39:32.363205
1113,B,0,Mobile,USA,Referral,2025-09-19 16:40:32.363205
1114,A,0,Desktop,Germany,Paid,2025-09-19 16:41:32.363205
1115,A,0,Mobile,Germany,Paid,2025-09-19 16:42:32.363205
1116,A,0,Mobile,India,Organic,2025-09-19 16:43:32.363205
1117,A,1,Mobile,India,Social,2025-09-19 16:44:32.363205
1118,A,0,Desktop,USA,Referral,2025-09-19 16:45:32.363205
1119,A,1,Desktop,Germany,Social,2025-09-19 16:46:32.363205
1120,B,1,Mobile,UK,Paid,2025-09-19 16:47:32.363205
1121,B,0,Mobile,UK,Social,2025-09-19 16:48:32.363205
1122,A,0,Mobile,Germany,Social,2025-09-19 16:49:32.363205
1123,A,0,Mobile,Germany,Referral,2025-09-19 16:50:32.363205
1124,A,0,Desktop,Germany,Referral,2025-09-19 16:51:32.363205
1125,B,0,Mobile,USA,Paid,2025-09-19 16:52:32.363205
1126,B,0,Mobile,UK,Referral,2025-09-19 16:53:32.363205
1127,B,0,Mobile,UK,Paid,2025-09-19 16:54:32.363205
1128,B,1,Desktop,India,Paid,2025-09-19 16:55:32.363205
1129,B,0,Desktop,India,Organic,2025-09-19 16:56:32.363205
1130,B,0,Mobile,Germany,Organic,2025-09-19 16:57:32.363205
1131,B,0,Desktop,India,Organic,2025-09-19 16:58:32.363205
1132,B,1,Mobile,USA,Social,2025-09-19 16:59:32.363205
1133,B,1,Mobile,UK,Organic,2025-09-19 17:00:32.363205
1134,A,0,Mobile,UK,Referral,2025-09-19 17:01:32.363205
1135,A,0,Mobile,India,Referral,2025-09-19 17:02:32.363205
1136,A,0,Mobile,Germany,Organic,2025-09-19 17:03:32.363205
1137,A,0,Desktop,India,Social,2025-09-19 17:04:32.363205
1138,B,0,Mobile,Germany,Paid,2025-09-19 17:05:32.363205
1139,B,0,Mobile,USA,Social,2025-09-19 17:06:32.363205
1140,A,0,Mobile,UK,Social,2025-09-19 17:07:32.363205
1141,B,0,Mobile,USA,Paid,2025-09-19 17:08:32.363205
1142,A,0,Desktop,UK,Paid,2025-09-19 17:09:32.363205
1143,B,0,Mobile,USA,Paid,2025-09-19 17:10:32.363205
1144,A,0,Mobile,India,Referral,2025-09-19 17:11:32.363205
1145,B,0,Desktop,USA,Paid,2025-09-19 17:12:32.363205
1146,B,0,Mobile,USA,Paid,2025-09-19 17:13:32.363205
1147,A,0,Mobile,India,Social,2025-09-19 17:14:32.363205
1148,B,0,Mobile,UK,Social,2025-09-19 17:15:32.363205
1149,A,0,Mobile,UK,Organic,2025-09-19 17:16:32.363205
1150,A,0,Desktop,India,Social,2025-09-19 17:17:32.363205
1151,A,0,Desktop,USA,Paid,2025-09-19 17:18:32.363205
1152,A,0,Mobile,USA,Referral,2025-09-19 17:19:32.363205
1153,B,1,Desktop,USA,Social,2025-09-19 17:20:32.363205
1154,B,0,Mobile,Germany,Social,2025-09-19 17:21:32.363205
1155,B,0,Mobile,UK,Paid,2025-09-19 17:22:32.363205
1156,A,0,Mobile,USA,Social,2025-09-19 17:23:32.363205
1157,B,0,Mobile,UK,Social,2025-09-19 17:24:32.363205
1158,A,0,Mobile,USA,Paid,2025-09-19 17:25:32.363205
1159,B,0,Mobile,India,Social,2025-09-19 17:26:32.363205
1160,B,1,Desktop,India,Referral,2025-09-19 17:27:32.363205
1161,B,0,Mobile,UK,Organic,2025-09-19 17:28:32.363205
1162,A,0,Mobile,UK,Social,2025-09-19 17:29:32.363205
1163,B,0,Mobile,India,Referral,2025-09-19 17:30:32.363205
1164,B,0,Mobile,Germany,Social,2025-09-19 17:31:32.363205
1165,A,0,Mobile,India,Organic,2025-09-19 17:32:32.363205
1166,B,0,Mobile,USA,Paid,2025-09-19 17:33:32.363205
1167,A,0,Desktop,Germany,Organic,2025-09-19 17:34:32.363205
1168,B,0,Mobile,India,Social,2025-09-19 17:35:32.363205
1169,A,0,Mobile,Germany,Organic,2025-09-19 17:36:32.363205
1170,A,0,Mobile,Germany,Organic,2025-09-19 17:37:32.363205
1171,B,0,Mobile,Germany,Paid,2025-09-19 17:38:32.363205
1172,A,1,Mobile,UK,Social,2025-09-19 17:39:32.363205
1173,A,1,Desktop,India,Organic,2025-09-19 17:40:32.363205
1174,A,0,Mobile,UK,Organic,2025-09-19 17:41:32.363205
1175,A,0,Mobile,UK,Paid,2025-09-19 17:42:32.363205
1176,A,0,Mobile,USA,Referral,2025-09-19 17:43:32.363205
1177,A,0,Mobile,USA,Social,2025-09-19 17:44:32.363205
1178,B,0,Mobile,Germany,Referral,2025-09-19 17:45:32.363205
1179,A,0,Desktop,Germany,Referral,2025-09-19 17:46:32.363205
1180,A,0,Mobile,USA,Paid,2025-09-19 17:47:32.363205
1181,B,0,Desktop,USA,Paid,2025-09-19 17:48:32.363205
1182,B,0,Mobile,India,Social,2025-09-19 17:49:32.363205
1183,B,0,Desktop,Germany,Referral,2025-09-19 17:50:32.363205
1184,B,0,Mobile,Germany,Organic,2025-09-19 17:51:32.363205
1185,B,0,Mobile,USA,Referral,2025-09-19 17:52:32.363205
1186,B,0,Mobile,India,Paid,2025-09-19 17:53:32.363205
1187,B,0,Desktop,USA,Organic,2025-09-19 17:54:32.363205
1188,A,0,Mobile,USA,Organic,2025-09-19 17:55:32.363205
1189,A,0,Mobile,UK,Paid,2025-09-19 17:56:32.363205
1190,B,0,Mobile,Germany,Organic,2025-09-19 17:57:32.363205
1191,A,0,Desktop,India,Referral,2025-09-19 17:58:32.363205
1192,A,1,Mobile,UK,Paid,2025-09-19 17:59:32.363205
1193,A,0,Desktop,Germany,Social,2025-09-19 18:00:32.363205
1194,B,0,Mobile,USA,Paid,2025-09-19 18:01:32.363205
1195,B,0,Mobile,India,Social,2025-09-19 18:02:32.363205
1196,A,1,Mobile,Germany,Social,2025-09-19 18:03:32.363205
1197,B,0,Desktop,USA,Paid,2025-09-19 18:04:32.363205
1198,A,0,Mobile,UK,Paid,2025-09-19 18:05:32.363205
1199,A,0,Desktop,India,Social,2025-09-19 18:06:32.363205
1200,A,0,Mobile,Germany,Social,2025-09-19 18:07:32.363205
1201,A,0,Mobile,UK,Organic,2025-09-19 18:08:32.363205
1202,B,0,Mobile,USA,Paid,2025-09-19 18:09:32.363205
1203,B,0,Mobile,USA,Paid,2025-09-19 18:10:32.363205
1204,B,0,Desktop,Germany,Organic,2025-09-19 18:11:32.363205
1205,A,0,Desktop,USA,Paid,2025-09-19 18:12:32.363205
1206,B,1,Desktop,India,Organic,2025-09-19 18:13:32.363205
1207,A,0,Desktop,Germany,Organic,2025-09-19 18:14:32.363205
1208,B,0,Mobile,UK,Paid,2025-09-19 18:15:32.363205
1209,A,0,Mobile,Germany,Referral,2025-09-19 18:16:32.363205
1210,A,0,Desktop,Germany,Social,2025-09-19 18:17:32.363205
1211,A,0,Mobile,UK,Paid,2025-09-19 18:18:32.363205
1212,B,0,Desktop,USA,Referral,2025-09-19 18:19:32.363205
1213,B,0,Desktop,UK,Organic,2025-09-19 18:20:32.363205
1214,B,1,Mobile,India,Referral,2025-09-19 18:21:32.363205
1215,B,0,Desktop,USA,Paid,2025-09-19 18:22:32.363205
1216,A,0,Mobile,Germany,Paid,2025-09-19 18:23:32.363205
1217,B,0,Mobile,USA,Referral,2025-09-19 18:24:32.363205
1218,B,0,Mobile,USA,Paid,2025-09-19 18:25:32.363205
1219,A,0,Mobile,India,Social,2025-09-19 18:26:32.363205
1220,A,1,Mobile,USA,Referral,2025-09-19 18:27:32.363205
1221,A,0,Mobile,USA,Organic,2025-09-19 18:28:32.363205
1222,B,0,Desktop,USA,Referral,2025-09-19 18:29:32.363205
1223,A,0,Desktop,Germany,Referral,2025-09-19 18:30:32.363205
1224,A,0,Mobile,USA,Referral,2025-09-19 18:31:32.363205
1225,A,0,Mobile,UK,Referral,2025-09-19 18:32:32.363205
1226,B,0,Desktop,USA,Organic,2025-09-19 18:33:32.363205
1227,A,0,Mobile,India,Organic,2025-09-19 18:34:32.363205
1228,B,0,Mobile,USA,Organic,2025-09-19 18:35:32.363205
1229,B,0,Mobile,USA,Referral,2025-09-19 18:36:32.363205
1230,A,0,Mobile,Germany,Social,2025-09-19 18:37:32.363205
1231,A,0,Mobile,UK,Social,2025-09-19 18:38:32.363205
1232,B,0,Desktop,USA,Organic,2025-09-19 18:39:32.363205
1233,A,0,Mobile,UK,Social,2025-09-19 18:40:32.363205
1234,A,0,Mobile,India,Social,2025-09-19 18:41:32.363205
1235,B,0,Mobile,Germany,Social,2025-09-19 18:42:32.363205
1236,B,0,Mobile,UK,Social,2025-09-19 18:43:32.363205
1237,A,0,Mobile,Germany,Social,2025-09-19 18:44:32.363205
1238,B,0,Desktop,USA,Paid,2025-09-19 18:45:32.363205
1239,A,0,Desktop,India,Organic,2025-09-19 18:46:32.363205
1240,A,0,Mobile,Germany,Referral,2025-09-19 18:47:32.363205
1241,A,0,Desktop,USA,Social,2025-09-19 18:48:32.363205
1242,B,1,Desktop,UK,Paid,2025-09-19 18:49:32.363205
1243,A,0,Desktop,India,Referral,2025-09-19 18:50:32.363205
1244,A,0,Mobile,India,Paid,2025-09-19 18:51:32.363205
1245,A,1,Mobile,UK,Social,2025-09-19 18:52:32.363205
1246,B,0,Mobile,UK,Social,2025-09-19 18:53:32.363205
1247,B,0,Mobile,India,Social,2025-09-19 18:54:32.363205
1248,B,0,Mobile,Germany,Social,2025-09-19 18:55:32.363205
1249,B,0,Mobile,India,Referral,2025-09-19 18:56:32.363205
1250,B,0,Desktop,UK,Referral,2025-09-19 18:57:32.363205
1251,A,1,Desktop,Germany,Paid,2025-09-19 18:58:32.363205
1252,B,0,Desktop,USA,Organic,2025-09-19 18:59:32.363205
1253,B,0,Mobile,India,Social,2025-09-19 19:00:32.363205
1254,B,0,Mobile,UK,Paid,2025-09-19 19:01:32.363205
1255,A,0,Mobile,USA,Paid,2025-09-19 19:02:32.363205
1256,B,0,Mobile,India,Paid,2025-09-19 19:03:32.363205
1257,B,0,Mobile,India,Social,2025-09-19 19:04:32.363205
1258,A,0,Mobile,Germany,Social,2025-09-19 19:05:32.363205
1259,B,0,Mobile,UK,Paid,2025-09-19 19:06:32.363205
1260,A,0,Desktop,USA,Social,2025-09-19 19:07:32.363205
1261,A,1,Mobile,India,Paid,2025-09-19 19:08:32.363205
1262,A,0,Desktop,Germany,Referral,2025-09-19 19:09:32.363205
1263,A,1,Mobile,USA,Social,2025-09-19 19:10:32.363205
1264,A,0,Mobile,USA,Referral,2025-09-19 19:11:32.363205
1265,B,0,Mobile,India,Organic,2025-09-19 19:12:32.363205
1266,A,0,Mobile,USA,Social,2025-09-19 19:13:32.363205
1267,A,1,Mobile,India,Organic,2025-09-19 19:14:32.363205
1268,B,0,Mobile,Germany,Paid,2025-09-19 19:15:32.363205
1269,A,0,Mobile,Germany,Social,2025-09-19 19:16:32.363205
1270,B,0,Mobile,USA,Social,2025-09-19 19:17:32.363205
1271,B,0,Mobile,India,Social,2025-09-19 19:18:32.363205
1272,B,0,Desktop,UK,Organic,2025-09-19 19:19:32.363205
1273,A,0,Mobile,Germany,Organic,2025-09-19 19:20:32.363205
1274,A,0,Desktop,India,Paid,2025-09-19 19:21:32.363205
1275,A,0,Mobile,India,Referral,2025-09-19 19:22:32.363205
1276,B,0,Desktop,India,Referral,2025-09-19 19:23:32.363205
1277,A,0,Desktop,USA,Organic,2025-09-19 19:24:32.363205
1278,A,0,Mobile,UK,Social,2025-09-19 19:25:32.363205
1279,A,0,Mobile,USA,Referral,2025-09-19 19:26:32.363205
1280,B,0,Desktop,Germany,Referral,2025-09-19 19:27:32.363205
1281,B,0,Mobile,USA,Organic,2025-09-19 19:28:32.363205
1282,A,1,Mobile,India,Paid,2025-09-19 19:29:32.363205
1283,A,0,Mobile,USA,Organic,2025-09-19 19:30:32.363205
1284,A,0,Desktop,India,Organic,2025-09-19 19:31:32.363205
1285,A,0,Desktop,UK,Social,2025-09-19 19:32:32.363205
1286,B,0,Mobile,USA,Organic,2025-09-19 19:33:32.363205
1287,B,0,Mobile,USA,Social,2025-09-19 19:34:32.363205
1288,B,1,Mobile,USA,Paid,2025-09-19 19:35:32.363205
1289,B,0,Mobile,India,Social,2025-09-19 19:36:32.363205
1290,A,0,Desktop,India,Paid,2025-09-19 19:37:32.363205
1291,A,0,Mobile,USA,Paid,2025-09-19 19:38:32.363205
1292,A,0,Mobile,USA,Paid,2025-09-19 19:39:32.363205
1293,B,0,Mobile,UK,Organic,2025-09-19 19:40:32.363205
1294,A,0,Desktop,UK,Social,2025-09-19 19:41:32.363205
1295,B,0,Mobile,Germany,Referral,2025-09-19 19:42:32.363205
1296,B,0,Mobile,UK,Organic,2025-09-19 19:43:32.363205
1297,A,0,Mobile,UK,Paid,2025-09-19 19:44:32.363205
1298,A,0,Mobile,UK,Referral,2025-09-19 19:45:32.363205
1299,A,0,Mobile,India,Organic,2025-09-19 19:46:32.363205
1300,B,0,Mobile,UK,Referral,2025-09-19 19:47:32.363205
1301,A,0,Mobile,UK,Paid,2025-09-19 19:48:32.363205
1302,B,1,Desktop,USA,Referral,2025-09-19 19:49:32.363205
1303,A,0,Desktop,India,Referral,2025-09-19 19:50:32.363205
1304,B,0,Desktop,Germany,Paid,2025-09-19 19:51:32.363205
1305,B,0,Mobile,Germany,Referral,2025-09-19 19:52:32.363205
1306,A,0,Desktop,UK,Organic,2025-09-19 19:53:32.363205
1307,B,0,Mobile,Germany,Referral,2025-09-19 19:54:32.363205
1308,B,0,Mobile,Germany,Social,2025-09-19 19:55:32.363205
1309,A,0,Mobile,Germany,Organic,2025-09-19 19:56:32.363205
1310,B,1,Mobile,UK,Referral,2025-09-19 19:57:32.363205
1311,A,0,Mobile,Germany,Social,2025-09-19 19:58:32.363205
1312,B,1,Mobile,UK,Social,2025-09-19 19:59:32.363205
1313,A,0,Mobile,USA,Social,2025-09-19 20:00:32.363205
1314,A,0,Mobile,USA,Referral,2025-09-19 20:01:32.363205
1315,B,0,Mobile,Germany,Paid,2025-09-19 20:02:32.363205
1316,B,0,Mobile,USA,Social,2025-09-19 20:03:32.363205
1317,B,0,Mobile,UK,Paid,2025-09-19 20:04:32.363205
1318,B,0,Desktop,USA,Organic,2025-09-19 20:05:32.363205
1319,B,0,Desktop,Germany,Paid,2025-09-19 20:06:32.363205
1320,A,0,Mobile,UK,Paid,2025-09-19 20:07:32.363205
1321,B,0,Mobile,India,Paid,2025-09-19 20:08:32.363205
1322,A,0,Mobile,UK,Paid,2025-09-19 20:09:32.363205
1323,A,0,Desktop,USA,Paid,2025-09-19 20:10:32.363205
1324,B,0,Mobile,India,Organic,2025-09-19 20:11:32.363205
1325,A,0,Mobile,UK,Organic,2025-09-19 20:12:32.363205
1326,A,0,Mobile,India,Paid,2025-09-19 20:13:32.363205
1327,A,0,Mobile,India,Paid,2025-09-19 20:14:32.363205
1328,A,1,Mobile,India,Social,2025-09-19 20:15:32.363205
1329,B,1,Desktop,UK,Organic,2025-09-19 20:16:32.363205
1330,A,0,Mobile,USA,Referral,2025-09-19 20:17:32.363205
1331,B,0,Mobile,UK,Organic,2025-09-19 20:18:32.363205
1332,B,1,Desktop,USA,Referral,2025-09-19 20:19:32.363205
1333,A,0,Desktop,UK,Social,2025-09-19 20:20:32.363205
1334,B,0,Mobile,UK,Paid,2025-09-19 20:21:32.363205
1335,B,0,Mobile,UK,Social,2025-09-19 20:22:32.363205
1336,B,0,Mobile,USA,Paid,2025-09-19 20:23:32.363205
1337,A,0,Desktop,UK,Organic,2025-09-19 20:24:32.363205
1338,B,0,Mobile,India,Paid,2025-09-19 20:25:32.363205
1339,B,0,Desktop,UK,Referral,2025-09-19 20:26:32.363205
1340,B,0,Mobile,India,Referral,2025-09-19 20:27:32.363205
1341,A,0,Mobile,Germany,Social,2025-09-19 20:28:32.363205
1342,B,0,Mobile,Germany,Organic,2025-09-19 20:29:32.363205
1343,A,0,Mobile,USA,Referral,2025-09-19 20:30:32.363205
1344,A,0,Mobile,USA,Social,2025-09-19 20:31:32.363205
1345,A,0,Mobile,Germany,Organic,2025-09-19 20:32:32.363205
1346,A,0,Mobile,UK,Organic,2025-09-19 20:33:32.363205
1347,A,0,Desktop,UK,Social,2025-09-19 20:34:32.363205
1348,A,0,Mobile,UK,Referral,2025-09-19 20:35:32.363205
1349,B,0,Desktop,Germany,Referral,2025-09-19 20:36:32.363205
1350,A,0,Mobile,India,Social,2025-09-19 20:37:32.363205
1351,B,1,Mobile,USA,Referral,2025-09-19 20:38:32.363205
1352,B,0,Mobile,India,Social,2025-09-19 20:39:32.363205
1353,A,0,Mobile,Germany,Referral,2025-09-19 20:40:32.363205
1354,B,1,Desktop,India,Referral,2025-09-19 20:41:32.363205
1355,B,0,Mobile,UK,Social,2025-09-19 20:42:32.363205
1356,B,0,Mobile,UK,Social,2025-09-19 20:43:32.363205
1357,B,1,Mobile,India,Referral,2025-09-19 20:44:32.363205
1358,A,0,Mobile,Germany,Social,2025-09-19 20:45:32.363205
1359,B,0,Mobile,India,Referral,2025-09-19 20:46:32.363205
1360,A,0,Desktop,UK,Paid,2025-09-19 20:47:32.363205
1361,B,0,Desktop,UK,Organic,2025-09-19 20:48:32.363205
1362,B,0,Mobile,Germany,Organic,2025-09-19 20:49:32.363205
1363,A,0,Mobile,India,Referral,2025-09-19 20:50:32.363205
1364,B,0,Mobile,UK,Organic,2025-09-19 20:51:32.363205
1365,B,0,Mobile,UK,Referral,2025-09-19 20:52:32.363205
1366,B,0,Mobile,India,Social,2025-09-19 20:53:32.363205
1367,A,0,Mobile,India,Paid,2025-09-19 20:54:32.363205
1368,B,0,Mobile,USA,Organic,2025-09-19 20:55:32.363205
1369,A,0,Mobile,Germany,Organic,2025-09-19 20:56:32.363205
1370,B,0,Mobile,Germany,Social,2025-09-19 20:57:32.363205
1371,A,0,Mobile,India,Paid,2025-09-19 20:58:32.363205
1372,A,0,Mobile,Germany,Paid,2025-09-19 20:59:32.363205
1373,B,0,Mobile,UK,Paid,2025-09-19 21:00:32.363205
1374,B,0,Desktop,India,Social,2025-09-19 21:01:32.363205
1375,A,0,Mobile,India,Organic,2025-09-19 21:02:32.363205
1376,A,1,Mobile,India,Organic,2025-09-19 21:03:32.363205
1377,B,0,Mobile,USA,Paid,2025-09-19 21:04:32.363205
1378,A,0,Desktop,Germany,Social,2025-09-19 21:05:32.363205
1379,B,0,Mobile,USA,Social,2025-09-19 21:06:32.363205
1380,B,0,Mobile,UK,Social,2025-09-19 21:07:32.363205
1381,B,0,Mobile,Germany,Paid,2025-09-19 21:08:32.363205
1382,B,0,Desktop,USA,Social,2025-09-19 21:09:32.363205
1383,A,0,Desktop,India,Paid,2025-09-19 21:10:32.363205
1384,B,1,Mobile,USA,Paid,2025-09-19 21:11:32.363205
1385,A,0,Desktop,India,Paid,2025-09-19 21:12:32.363205
1386,B,0,Desktop,USA,Referral,2025-09-19 21:13:32.363205
1387,A,0,Desktop,USA,Paid,2025-09-19 21:14:32.363205
1388,B,1,Mobile,USA,Social,2025-09-19 21:15:32.363205
1389,A,0,Mobile,India,Referral,2025-09-19 21:16:32.363205
1390,A,0,Mobile,USA,Organic,2025-09-19 21:17:32.363205
1391,B,0,Desktop,Germany,Organic,2025-09-19 21:18:32.363205
1392,B,0,Mobile,Germany,Social,2025-09-19 21:19:32.363205
1393,B,0,Mobile,Germany,Social,2025-09-19 21:20:32.363205
1394,B,0,Mobile,India,Social,2025-09-19 21:21:32.363205
1395,A,0,Desktop,India,Social,2025-09-19 21:22:32.363205
1396,B,0,Desktop,Germany,Referral,2025-09-19 21:23:32.363205
1397,A,0,Mobile,Germany,Social,2025-09-19 21:24:32.363205
1398,A,0,Desktop,Germany,Paid,2025-09-19 21:25:32.363205
1399,B,0,Mobile,UK,Organic,2025-09-19 21:26:32.363205
1400,A,0,Desktop,Germany,Social,2025-09-19 21:27:32.363205
1401,A,0,Mobile,USA,Paid,2025-09-19 21:28:32.363205
1402,A,0,Mobile,UK,Social,2025-09-19 21:29:32.363205
1403,A,0,Desktop,UK,Paid,2025-09-19 21:30:32.363205
1404,B,0,Mobile,India,Referral,2025-09-19 21:31:32.363205
1405,B,0,Desktop,USA,Organic,2025-09-19 21:32:32.363205
1406,B,0,Mobile,India,Organic,2025-09-19 21:33:32.363205
1407,B,0,Mobile,India,Referral,2025-09-19 21:34:32.363205
1408,A,1,Mobile,USA,Paid,2025-09-19 21:35:32.363205
1409,A,0,Mobile,India,Social,2025-09-19 21:36:32.363205
1410,B,0,Mobile,USA,Paid,2025-09-19 21:37:32.363205
1411,B,0,Mobile,USA,Organic,2025-09-19 21:38:32.363205
1412,B,1,Mobile,India,Referral,2025-09-19 21:39:32.363205
1413,A,0,Mobile,Germany,Referral,2025-09-19 21:40:32.363205
1414,B,0,Desktop,India,Paid,2025-09-19 21:41:32.363205
1415,B,0,Desktop,UK,Paid,2025-09-19 21:42:32.363205
1416,B,0,Mobile,India,Referral,2025-09-19 21:43:32.363205
1417,A,0,Desktop,USA,Organic,2025-09-19 21:44:32.363205
1418,A,0,Mobile,UK,Social,2025-09-19 21:45:32.363205
1419,A,0,Mobile,USA,Social,2025-09-19 21:46:32.363205
1420,A,0,Desktop,Germany,Paid,2025-09-19 21:47:32.363205
1421,A,0,Desktop,Germany,Referral,2025-09-19 21:48:32.363205
1422,A,1,Mobile,UK,Referral,2025-09-19 21:49:32.363205
1423,A,0,Desktop,Germany,Referral,2025-09-19 21:50:32.363205
1424,A,0,Mobile,Germany,Organic,2025-09-19 21:51:32.363205
1425,B,0,Desktop,India,Paid,2025-09-19 21:52:32.363205
1426,B,0,Mobile,India,Paid,2025-09-19 21:53:32.363205
1427,A,1,Mobile,Germany,Paid,2025-09-19 21:54:32.363205
1428,A,1,Mobile,Germany,Organic,2025-09-19 21:55:32.363205
1429,B,0,Mobile,India,Paid,2025-09-19 21:56:32.363205
1430,A,0,Mobile,Germany,Social,2025-09-19 21:57:32.363205
1431,A,0,Desktop,Germany,Paid,2025-09-19 21:58:32.363205
1432,A,0,Mobile,USA,Paid,2025-09-19 21:59:32.363205
1433,B,1,Mobile,Germany,Paid,2025-09-19 22:00:32.363205
1434,B,0,Mobile,UK,Organic,2025-09-19 22:01:32.363205
1435,B,0,Mobile,USA,Social,2025-09-19 22:02:32.363205
1436,B,0,Mobile,UK,Social,2025-09-19 22:03:32.363205
1437,B,0,Mobile,Germany,Referral,2025-09-19 22:04:32.363205
1438,A,0,Mobile,India,Referral,2025-09-19 22:05:32.363205
1439,B,0,Mobile,USA,Social,2025-09-19 22:06:32.363205
1440,A,0,Mobile,India,Paid,2025-09-19 22:07:32.363205
1441,A,0,Desktop,USA,Paid,2025-09-19 22:08:32.363205
1442,B,0,Desktop,India,Paid,2025-09-19 22:09:32.363205
1443,B,1,Mobile,USA,Organic,2025-09-19 22:10:32.363205
1444,A,0,Mobile,USA,Paid,2025-09-19 22:11:32.363205
1445,A,0,Mobile,UK,Organic,2025-09-19 22:12:32.363205
1446,A,0,Mobile,India,Social,2025-09-19 22:13:32.363205
1447,B,1,Mobile,UK,Paid,2025-09-19 22:14:32.363205
1448,B,0,Mobile,UK,Paid,2025-09-19 22:15:32.363205
1449,B,0,Mobile,India,Referral,2025-09-19 22:16:32.363205
1450,B,0,Mobile,USA,Social,2025-09-19 22:17:32.363205
1451,B,0,Mobile,UK,Paid,2025-09-19 22:18:32.363205
1452,A,0,Desktop,India,Organic,2025-09-19 22:19:32.363205
1453,B,0,Desktop,USA,Social,2025-09-19 22:20:32.363205
1454,A,0,Mobile,UK,Referral,2025-09-19 22:21:32.363205
1455,A,0,Mobile,UK,Social,2025-09-19 22:22:32.363205
1456,A,0,Desktop,UK,Organic,2025-09-19 22:23:32.363205
1457,B,1,Desktop,USA,Referral,2025-09-19 22:24:32.363205
1458,B,0,Mobile,UK,Organic,2025-09-19 22:25:32.363205
1459,B,0,Mobile,USA,Social,2025-09-19 22:26:32.363205
1460,A,0,Mobile,Germany,Referral,2025-09-19 22:27:32.363205
1461,A,0,Mobile,UK,Organic,2025-09-19 22:28:32.363205
1462,A,0,Mobile,Germany,Social,2025-09-19 22:29:32.363205
1463,A,0,Mobile,India,Organic,2025-09-19 22:30:32.363205
1464,A,1,Mobile,UK,Paid,2025-09-19 22:31:32.363205
1465,A,0,Mobile,India,Social,2025-09-19 22:32:32.363205
1466,B,0,Desktop,India,Referral,2025-09-19 22:33:32.363205
1467,B,0,Mobile,India,Referral,2025-09-19 22:34:32.363205
1468,B,0,Mobile,Germany,Paid,2025-09-19 22:35:32.363205
1469,B,0,Mobile,USA,Organic,2025-09-19 22:36:32.363205
1470,A,0,Mobile,Germany,Organic,2025-09-19 22:37:32.363205
1471,A,0,Desktop,Germany,Referral,2025-09-19 22:38:32.363205
1472,B,0,Mobile,India,Organic,2025-09-19 22:39:32.363205
1473,A,0,Mobile,UK,Social,2025-09-19 22:40:32.363205
1474,B,0,Desktop,USA,Social,2025-09-19 22:41:32.363205
1475,B,0,Mobile,India,Referral,2025-09-19 22:42:32.363205
1476,B,0,Desktop,USA,Social,2025-09-19 22:43:32.363205
1477,A,0,Mobile,Germany,Referral,2025-09-19 22:44:32.363205
1478,B,0,Mobile,USA,Organic,2025-09-19 22:45:32.363205
1479,B,1,Mobile,USA,Organic,2025-09-19 22:46:32.363205
1480,B,0,Mobile,UK,Organic,2025-09-19 22:47:32.363205
1481,A,1,Desktop,India,Paid,2025-09-19 22:48:32.363205
1482,A,0,Desktop,USA,Referral,2025-09-19 22:49:32.363205
1483,B,0,Mobile,USA,Social,2025-09-19 22:50:32.363205
1484,A,0,Mobile,Germany,Organic,2025-09-19 22:51:32.363205
1485,A,0,Desktop,Germany,Paid,2025-09-19 22:52:32.363205
1486,A,0,Desktop,USA,Social,2025-09-19 22:53:32.363205
1487,A,1,Mobile,India,Social,2025-09-19 22:54:32.363205
1488,A,0,Mobile,USA,Social,2025-09-19 22:55:32.363205
1489,A,1,Mobile,USA,Organic,2025-09-19 22:56:32.363205
1490,A,1,Desktop,UK,Social,2025-09-19 22:57:32.363205
1491,A,1,Mobile,India,Referral,2025-09-19 22:58:32.363205
1492,A,0,Mobile,UK,Paid,2025-09-19 22:59:32.363205
1493,A,0,Desktop,India,Social,2025-09-19 23:00:32.363205
1494,B,0,Mobile,India,Social,2025-09-19 23:01:32.363205
1495,B,0,Mobile,India,Referral,2025-09-19 23:02:32.363205
1496,A,0,Mobile,UK,Social,2025-09-19 23:03:32.363205
1497,B,0,Mobile,UK,Organic,2025-09-19 23:04:32.363205
1498,B,0,Mobile,UK,Organic,2025-09-19 23:05:32.363205
1499,A,0,Mobile,Germany,Organic,2025-09-19 23:06:32.363205
1500,A,0,Mobile,UK,Social,2025-09-19 23:07:32.363205
1501,A,1,Mobile,Germany,Paid,2025-09-19 23:08:32.363205
1502,B,1,Desktop,Germany,Paid,2025-09-19 23:09:32.363205
1503,B,0,Desktop,Germany,Social,2025-09-19 23:10:32.363205
1504,A,0,Mobile,USA,Paid,2025-09-19 23:11:32.363205
1505,A,0,Mobile,USA,Paid,2025-09-19 23:12:32.363205
1506,A,0,Mobile,USA,Social,2025-09-19 23:13:32.363205
1507,B,0,Mobile,Germany,Organic,2025-09-19 23:14:32.363205
1508,B,0,Mobile,Germany,Social,2025-09-19 23:15:32.363205
1509,B,0,Mobile,India,Organic,2025-09-19 23:16:32.363205
1510,B,0,Mobile,Germany,Organic,2025-09-19 23:17:32.363205
1511,A,0,Mobile,USA,Paid,2025-09-19 23:18:32.363205
1512,A,0,Mobile,Germany,Paid,2025-09-19 23:19:32.363205
